seed,round,train_loss,accuracy,f1,roc_auc,log_loss,method,selected_clients,mean_update_norm
7,11,0.057797096330746686,0.9020979020979021,0.9213483146067416,0.9643605870020965,0.24434003985466876,Local-DP Gossip,10.0,0.11462863629918367
7,12,0.05162063536290162,0.916083916083916,0.9325842696629213,0.970440251572327,0.2269907940618736,Local-DP Gossip,10.0,0.09799970871786812
7,13,0.04827433036502237,0.9090909090909091,0.9281767955801105,0.9658280922431866,0.2370489379457054,Local-DP Gossip,10.0,0.10098421855559417
7,14,0.05200174205699352,0.9020979020979021,0.9213483146067416,0.9645702306079664,0.23328144385265578,Local-DP Gossip,10.0,0.10593690068053788
7,15,0.05265748342920856,0.916083916083916,0.9333333333333333,0.9641509433962264,0.23925627031374416,Local-DP Gossip,10.0,0.10730413166164832
7,16,0.05309174465012491,0.916083916083916,0.9333333333333333,0.9654088050314467,0.24519450018225075,Local-DP Gossip,10.0,0.11154802443382057
7,17,0.05279392531853962,0.8951048951048951,0.9162011173184358,0.9649895178197065,0.24492161665607295,Local-DP Gossip,10.0,0.11427187835515293
7,18,0.051519199443663434,0.8951048951048951,0.9152542372881356,0.9633123689727463,0.2527801205775669,Local-DP Gossip,10.0,0.10410869393555292
7,19,0.04735885530305189,0.8881118881118881,0.9080459770114943,0.9666666666666667,0.2408330793563393,Local-DP Gossip,10.0,0.10634334750854232
7,20,0.04626828593608616,0.9020979020979021,0.9204545454545454,0.9660377358490566,0.23903918203655336,Local-DP Gossip,10.0,0.09388238687034088
7,21,0.048617000323172885,0.9020979020979021,0.9204545454545454,0.959958071278826,0.25998698468060766,Local-DP Gossip,10.0,0.11078218136756954
7,22,0.04720304401466303,0.9020979020979021,0.9204545454545454,0.9587002096436058,0.2723574090639449,Local-DP Gossip,10.0,0.11185176836937001
7,23,0.04522855044321403,0.9090909090909091,0.9265536723163842,0.9637316561844864,0.25012666775462616,Local-DP Gossip,10.0,0.11092141408537404
7,24,0.0424403645363408,0.9020979020979021,0.9204545454545454,0.9647798742138365,0.24418344304742992,Local-DP Gossip,10.0,0.09282955012744762
7,25,0.04393501197940521,0.9090909090909091,0.9265536723163842,0.9656184486373166,0.23810798705039438,Local-DP Gossip,10.0,0.10026229796470129
7,26,0.04229496163540104,0.9090909090909091,0.9265536723163842,0.9651991614255766,0.23539057993087323,Local-DP Gossip,10.0,0.0930988909408111
7,27,0.04209780799574798,0.916083916083916,0.9325842696629213,0.9664570230607967,0.2361247072763143,Local-DP Gossip,10.0,0.09532905271745674
7,28,0.040196957762171456,0.916083916083916,0.9325842696629213,0.9681341719077569,0.22994120067659057,Local-DP Gossip,10.0,0.09773190824465282
7,29,0.038982624691636374,0.9300699300699301,0.9438202247191011,0.9708595387840672,0.21662744760169964,Local-DP Gossip,10.0,0.09483461300380394
7,30,0.040008463401265314,0.9230769230769231,0.9385474860335196,0.9719077568134172,0.21315609004491784,Local-DP Gossip,10.0,0.09756747569254792
21,1,0.006583052834697316,0.972027972027972,0.978021978021978,0.9970649895178197,0.07350619149699768,,,
21,1,0.19265544972031096,0.951048951048951,0.9608938547486033,0.9916142557651992,0.3565403722450051,FedAvg,7.0,0.4279063142354615
21,2,0.1557929537027704,0.965034965034965,0.9717514124293786,0.9962264150943396,0.2631152622311912,FedAvg,7.0,0.2992189285954986
21,3,0.12083371687501084,0.965034965034965,0.9717514124293786,0.9981132075471698,0.21263835642372222,FedAvg,7.0,0.24812337980907215
21,4,0.11147790714559301,0.965034965034965,0.9717514124293786,0.9979035639412999,0.1868931301254764,FedAvg,7.0,0.19361331912788343
21,5,0.09922103298666664,0.965034965034965,0.9717514124293786,0.9974842767295597,0.16951649000457902,FedAvg,7.0,0.1673603493953142
21,6,0.09076381254904693,0.972027972027972,0.9775280898876404,0.9981132075471698,0.15731184781864324,FedAvg,7.0,0.15680019542482038
21,7,0.08693676817463859,0.972027972027972,0.9775280898876404,0.9985324947589098,0.14722072949860393,FedAvg,7.0,0.15888477628448633
21,8,0.07889326363846393,0.9790209790209791,0.9832402234636871,0.9989517819706499,0.13961589782183845,FedAvg,7.0,0.13769701328493644
21,9,0.076089449834053,0.9790209790209791,0.9832402234636871,0.9989517819706499,0.13433235391570827,FedAvg,7.0,0.1443689654575902
21,10,0.0677503042417388,0.972027972027972,0.9777777777777777,0.9991614255765199,0.12856082249326634,FedAvg,7.0,0.16016070410178393
